offset_x_m,offset_y_m,A_mc_uSv_h_per_GBq,A_pk_uSv_h_per_GBq,ratio_pk_mc
-4.0,-4.0,3.9236835714734903,0.03983416241931041,0.010152236207047449
-2.0,-4.0,5.92306158599835,0.1948199014533522,0.032891756843098016
0.0,-4.0,7.629379191833503,0.3720123294485543,0.04876049808177797
-4.0,-2.0,5.92306158599835,0.1948199014533522,0.032891756843098016
-2.0,-2.0,15.006963795908783,1.94172117674411,0.1293880096701149
0.0,-2.0,26.317179154541943,6.556978782046902,0.24915203652878076
-4.0,0.0,7.629379191833503,0.3720123294485543,0.04876049808177797
-2.0,0.0,26.317179154541943,6.556978782046902,0.24915203652878076
0.0,0.0,117.7670638994928,67.72282057433173,0.5750573915312107
